/* DATA DESCRIPTION:
	NORC2018-05_St.29 * LATITUDE: 18.000000 * LONGITUDE: 117.000000 * DATE/TIME: 2018-07-04T15:01:00 * ELEVATION: -3953.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	NORC2018-05_St.30 * LATITUDE: 18.000000 * LONGITUDE: 116.000000 * DATE/TIME: 2018-07-05T03:22:00 * ELEVATION: -3907.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	NORC2018-05_St.31 * LATITUDE: 18.000000 * LONGITUDE: 115.000000 * DATE/TIME: 2018-07-06T20:53:00 * ELEVATION: -3739.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	NORC2018-05_St.32 * LATITUDE: 17.000000 * LONGITUDE: 115.000000 * DATE/TIME: 2018-07-07T07:49:00 * ELEVATION: -2743.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	NORC2018-05_St.33 * LATITUDE: 17.000000 * LONGITUDE: 116.000000 * DATE/TIME: 2018-07-07T17:06:00 * ELEVATION: -4055.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	NORC2018-05_St.34 * LATITUDE: 17.000000 * LONGITUDE: 117.000000 * DATE/TIME: 2018-07-08T03:33:00 * ELEVATION: -4063.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	NORC2018-05_St.35 * LATITUDE: 17.000000 * LONGITUDE: 118.000000 * DATE/TIME: 2018-07-08T13:55:00 * ELEVATION: -3975.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	NORC2018-05_St.36 * LATITUDE: 16.000000 * LONGITUDE: 118.000000 * DATE/TIME: 2018-07-09T01:00:00 * ELEVATION: -4059.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
	NORC2018-05_St.37 * LATITUDE: 16.000000 * LONGITUDE: 117.000000 * DATE/TIME: 2018-07-09T11:58:00 * ELEVATION: -4125.0 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: NORC2018-05 (KK1804-2) * BASIS: Tan Kah Kee * METHOD/DEVICE: CTD/Rosette (CTD-RO)
Parameter(s):	Event label (Event) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn)
	Station label (Station) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn)
	Cruise/expedition (Expedition) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn)
	Date/Time local (Date/Time local) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * COMMENT: GMT+8
	DATE/TIME (Date/Time) * GEOCODE * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * COMMENT: UTC
	LATITUDE (Latitude) * GEOCODE * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn)
	LONGITUDE (Longitude) * GEOCODE * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * COMMENT: Sampling depth
	Depth, bathymetric [m] (Bathy depth) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * COMMENT: Sea bottom depth
	Emiliania huxleyi [#/ml] (E. huxleyi) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * METHOD/DEVICE: Counting, light microscope
	Gephyrocapsa oceanica [#/ml] (G. oceanica) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * METHOD/DEVICE: Counting, light microscope
	Florisphaera profunda [#/ml] (F. profunda) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * METHOD/DEVICE: Counting, light microscope
	Algirosphaera robusta [#/ml] (A. robusta) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * METHOD/DEVICE: Counting, light microscope
	Calcidiscus spp. [#/ml] (Calcidiscus spp.) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * METHOD/DEVICE: Counting, light microscope
	Helicosphaera spp. [#/ml] (Helicosphaera spp.) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * METHOD/DEVICE: Counting, light microscope
	Coccolith calcite [pg/ml] (Coccolith CaCO3) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * METHOD/DEVICE: Calculated
	Carbon, inorganic, particulate [pg/ml] (PIC) * PI: Jin, Xiaobo (https://orcid.org/0000-0002-8934-0348, 386jinxiaobo@tongji.edu.cn) * METHOD/DEVICE: Inductively coupled plasma - mass spectrometry (ICP-MS)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	444 data points
*/
Event	Station	Expedition	Date/Time local	Date/Time	Latitude	Longitude	Depth water [m]	Bathy depth [m]	E. huxleyi [#/ml]	G. oceanica [#/ml]	F. profunda [#/ml]	A. robusta [#/ml]	Calcidiscus spp. [#/ml]	Helicosphaera spp. [#/ml]	Coccolith CaCO3 [pg/ml]	PIC [pg/ml]
NORC2018-05_St.01	St.01	NORC2018-05	2018-06-20T08:01	2018-06-20T00:01	21.67	117.96	55	1430	2.547864849	3.075009301	0.087857409	0.702859269	0.000000000	0.087857409	5170.9303680	11439.079960
NORC2018-05_St.02	St.02	NORC2018-05	2018-06-20T15:08	2018-06-20T07:08	21.29	118.27	50	2295	2.108577806	5.750666744	2.587800035	2.491955589	0.095844446	0.000000000	5243.9218240	9320.329124
NORC2018-05_St.03	St.03	NORC2018-05	2018-06-20T21:29	2018-06-20T13:29	20.97	118.57	60	2509	1.033616572	6.201699430	1.447063200	2.997488058	0.000000000	0.000000000	3102.8289870	12410.914550
NORC2018-05_St.04	St.04	NORC2018-05	2018-06-21T05:37	2018-06-20T21:37	20.50	119.00	45	2815	2.687403086	3.307573029	0.103361657	1.447063200	0.000000000	0.103361657	2537.0905590	5068.481237
NORC2018-05_St.05	St.05	NORC2018-05	2018-06-21T13:38	2018-06-21T05:38	20.00	119.35	55	3183	2.784914084	6.763362774	3.680065039	3.481142604	0.198922435	0.000000000	3451.4155360	8266.275627
NORC2018-05_St.06	St.06	NORC2018-05	2018-06-21T23:49	2018-06-21T15:49	20.00	118.40	41	2817	0.702859269	2.987151892	0.000000000	0.087857409	0.000000000	0.000000000	1383.4414130	6213.491697
NORC2018-05_St.07	St.07	NORC2018-05	2018-06-22T05:03	2018-06-21T21:03	20.25	118.70	75	2695	5.981062046	5.778314180	2.230226526	6.690679577	0.405495732	0.101373933	2728.8893630	12377.611120
NORC2018-05_St.08	St.08	NORC2018-05	2018-06-22T07:53	2018-06-21T23:53	20.50	119.00	70	2815	6.804955647	4.504688949	1.725200023	2.396111143	0.000000000	0.000000000	2153.6213410	10581.511180
NORC2018-05_St.09	St.09	NORC2018-05	2018-06-22T10:40	2018-06-22T02:40	20.75	119.25	65	2985	1.479703724	4.624074136	0.092481483	0.184962965	0.000000000	0.184962965	1892.8618810	4723.942974
NORC2018-05_St.10	St.10	NORC2018-05	2018-06-22T14:32	2018-06-22T06:32	21.00	119.50	65	3051	1.821044469	1.916888915	1.821044469	1.437666686	0.000000000	0.000000000	1102.4967420	7239.961390
NORC2018-05_St.11	St.11	NORC2018-05	2018-06-24T10:59	2018-06-24T02:59	21.50	119.00	50	2743	2.204422252	8.721844562	1.054288903	4.600533395	0.191688891	0.000000000	3529.7218680	12718.636110
NORC2018-05_St.12	St.12	NORC2018-05	2018-06-24T20:26	2018-06-24T12:26	21.50	120.00	62	2933	3.446713722	3.243965856	0.709617531	5.676940247	0.000000000	0.202747866	1494.4761470	10022.870710
NORC2018-05_St.13	St.13	NORC2018-05	2018-06-25T15:06	2018-06-25T07:06	21.50	122.50	110	4541	1.054288903	0.052714445	0.790716677	3.162866709	0.052714445	0.052714445	266.3523856	10626.334730
NORC2018-05_St.14	St.14	NORC2018-05	2018-06-27T05:38	2018-06-26T21:38	22.00	122.50	105	4867	3.795440051	0.000000000	1.265146684	10.332031250	0.000000000	0.000000000	356.6227101	10941.888070
NORC2018-05_St.15	St.15	NORC2018-05	2018-06-28T10:36	2018-06-28T02:36	21.00	120.00	65	3639	0.316286671	1.054288903	0.000000000	0.105428890	0.000000000	0.000000000	647.1766489	4495.150561
NORC2018-05_St.16	St.16	NORC2018-05	2018-06-28T19:56	2018-06-28T11:56	20.50	120.00	62	3395	5.904017857	0.738002232	3.373724490	4.428013393	0.316286671	0.210857781	1226.6689040	14847.947820
NORC2018-05_St.17	St.17	NORC2018-05	2018-06-29T03:28	2018-06-28T19:28	20.00	120.00	70	3637	5.684891144	2.894126401	0.310084971	1.240339886	0.000000000	0.413446629	1624.1827020	7146.307520
NORC2018-05_St.18	St.18	NORC2018-05	2018-06-29T15:48	2018-06-29T07:48	19.00	119.00	80	3809	1.897720026	1.792291135	8.012595663	2.108577806	0.105428890	0.105428890	1901.0136240	8925.978081
NORC2018-05_St.19	St.19	NORC2018-05	2018-06-30T01:39	2018-06-29T17:39	19.50	117.98	66	3297	16.974051340	0.000000000	0.105428890	1.054288903	1.265146684	0.105428890	1677.3910410	6281.880278
NORC2018-05_St.20	St.20	NORC2018-05	2018-07-01T08:55	2018-07-01T00:55	20.00	117.44	62	2271	31.938752060	0.413446629	0.000000000	2.997488058	0.930254914	0.310084971	2396.2074580	10179.224780
NORC2018-05_St.21	St.21	NORC2018-05	2018-07-01T15:48	2018-07-01T07:48	20.30	117.17	65	549	14.760044640	0.316286671	2.003148916	4.955157844	0.632573342	0.000000000	1450.0088630	9885.001227
NORC2018-05_St.22	St.22	NORC2018-05	2018-07-02T00:44	2018-07-01T14:44	20.00	116.00	50	1215	35.845822700	0.105428890	0.105428890	3.900868941	0.421715561	0.421715561	2581.6172050	11857.606780
NORC2018-05_St.23	St.23	NORC2018-05	2018-07-02T09:31	2018-07-02T01:31	20.00	115.00	55	677	21.085778060	0.105428890	0.210857781	2.108577806	0.738002232	0.000000000	1554.8304830	6894.000428
NORC2018-05_St.24	St.24	NORC2018-05	2018-07-02T19:01	2018-07-02T11:01	19.00	115.00	55	2295	26.251793690	0.210857781	0.421715561	4.006297832	0.843431122	0.316286671	2260.9109550	9760.903039
NORC2018-05_St.25	St.25	NORC2018-05	2018-07-03T04:29	2018-07-02T20:29	19.00	116.00	60	3043	22.034638070	0.105428890	3.900868941	2.530293367	0.421715561	0.000000000	2124.5313060	9155.352740
NORC2018-05_St.26	St.26	NORC2018-05	2018-07-03T15:04	2018-07-03T07:04	19.00	117.00	75	3717	20.453204720	1.054288903	1.581433355	2.214006696	1.792291135	0.000000000	2427.1874270	8516.929855
NORC2018-05_St.27	St.27	NORC2018-05	2018-07-04T01:34	2018-07-03T17:34	19.00	118.00	85	3743	8.992464173	0.000000000	1.550424857	1.963871486	0.516808286	0.206723314	1128.5877720	10993.206460
NORC2018-05_St.28	St.28	NORC2018-05	2018-07-04T12:26	2018-07-04T04:26	18.00	118.00	61	3883	11.139656330	0.099461217	0.596767304	1.094073390	0.099461217	0.298383652	957.4641540	6155.722006
NORC2018-05_St.29	St.29	NORC2018-05	2018-07-04T23:01	2018-07-04T15:01	18.00	117.00	68	3953	10.542889030	0.103361657	0.103361657	1.343701543	0.206723314	0.310084971	949.7980198	7187.792900
NORC2018-05_St.30	St.30	NORC2018-05	2018-07-05T11:22	2018-07-05T03:22	18.00	116.00	63	3907	15.504248570	1.343701543	0.000000000	0.000000000	0.103361657	0.206723314	1437.8153040	6636.835411
NORC2018-05_St.31	St.31	NORC2018-05	2018-07-07T04:53	2018-07-06T20:53	18.00	115.00	87	3739	3.617658001	0.310084971	11.369782290	4.754636229	0.206723314	0.000000000	2108.9540430	11069.401140
NORC2018-05_St.32	St.32	NORC2018-05	2018-07-07T15:49	2018-07-07T07:49	17.00	115.00	80	2743	11.886590570	1.240339886	1.757148172	3.514296344	0.206723314	0.206723314	1582.3315670	7887.125008
NORC2018-05_St.33	St.33	NORC2018-05	2018-07-08T01:06	2018-07-07T17:06	17.00	116.00	85	4055	21.296635840	0.632573342	3.162866709	3.900868941	1.581433355	0.316286671	3101.5025260	9626.420166
NORC2018-05_St.34	St.34	NORC2018-05	2018-07-08T11:33	2018-07-08T03:33	17.00	117.00	70	4063	28.149513710	1.265146684	1.159717793	2.424864477	0.632573342	0.105428890	2831.8723570	11229.119310
NORC2018-05_St.35	St.35	NORC2018-05	2018-07-08T21:55	2018-07-08T13:55	17.00	118.00	90	3975	9.910315689	0.632573342	0.210857781	2.635722258	0.105428890	0.632573342	1257.0204880	6721.359044
NORC2018-05_St.36	St.36	NORC2018-05	2018-07-09T09:00	2018-07-09T01:00	16.00	118.00	75	4059	8.242622333	0.479222229	0.095844446	1.437666686	0.095844446	0.095844446	924.5520813	5908.980111
NORC2018-05_St.37	St.37	NORC2018-05	2018-07-09T19:58	2018-07-09T11:58	16.00	117.00	75	4125	0.527144452	1.159717793	10.648317920	4.955157844	0.000000000	0.000000000	2155.8489580	8761.711522
