Event	Date/Time	Latitude	Longitude	Depth water [m]	E. huxleyi [#/l]	G. ericsonii [#/l]	G. muellerae [#/l]	G. oceanica [#/l]	R. sessilis [#/l]	Acanthoica spp. [#/l]	A. robusta [#/l]	Calcidiscus spp. [#/l]	Calciosolenia spp. [#/l]	Coronosphaera spp. [#/l]	D. tubifera [#/l]	F. profunda [#/l]	G. flabellatus [#/l]	Helicosphaera spp. [#/l]	Oolithotus spp. [#/l]	Ophiaster spp. [#/l]	Michaelsarsia spp. [#/l]	Rhabdosphaera spp. [#/l]	Syracosphaera spp. [#/l]	S. lamina [#/l]	Umbellosphaera spp. [#/l]	Umbilicosphaera spp. [#/l]	Heterococcolithophores [#/l]	Holococcolithophore spp. [#/l]
M150_1-1	2018-08-31T21:02:00	39.62212	-31.23347	5	748.19	55.42	0.00	0.00	0.00	83.13	0.00	27.71	0.00	0.00	692.77	0.00	0.00	0.00	0.00	0.00	0.00	304.82	110.84	0.00	2577.11	166.27	4793.98	193.98
M150_1-1	2018-08-31T21:02:00	39.62212	-31.23347	25	910.42	982.29	47.92	23.96	0.00	143.75	23.96	23.96	23.96	0.00	934.38	0.00	0.00	23.96	0.00	0.00	23.96	551.04	287.50	0.00	2922.92	119.79	7139.58	1150.00
M150_1-1	2018-08-31T21:02:00	39.62212	-31.23347	75	6216.22	3014.86	248.65	124.32	0.00	0.00	714.86	124.32	404.05	0.00	155.41	839.19	62.16	124.32	93.24	217.57	497.30	62.16	559.46	0.00	217.57	155.41	13893.24	93.24
M150_1-1	2018-08-31T21:02:00	39.62212	-31.23347	100	2097.06	496.08	135.29	405.88	450.98	0.00	1104.90	0.00	202.94	22.55	22.55	4149.02	180.39	0.00	67.65	157.84	90.20	0.00	202.94	22.55	135.29	90.20	10124.51	22.55
M150_1-1	2018-08-31T21:02:00	39.62212	-31.23347	125	1564.95	189.69	23.71	23.71	23.71	0.00	711.34	0.00	23.71	0.00	0.00	2015.46	94.85	0.00	23.71	47.42	23.71	0.00	94.85	0.00	23.71	23.71	4908.25	0.00
M150_2-1	2018-08-31T23:12:00	39.60322	-31.22822	40	2393.88	3144.90	23.47	23.47	0.00	23.47	0.00	70.41	0.00	0.00	1126.53	23.47	0.00	93.88	0.00	0.00	23.47	516.33	258.16	0.00	2370.41	70.41	10162.24	657.14
M150_2-1	2018-08-31T23:12:00	39.60322	-31.22822	60	1489.77	1150.00	52.27	26.14	0.00	26.14	78.41	0.00	26.14	26.14	653.41	26.14	0.00	104.55	0.00	0.00	209.09	339.77	522.73	0.00	3319.32	78.41	8259.09	182.95
M150_2-1	2018-08-31T23:12:00	39.60322	-31.22822	80	4977.05	6334.43	263.93	1131.15	150.82	37.70	1018.03	0.00	377.05	0.00	37.70	2903.28	75.41	37.70	37.70	377.05	226.23	37.70	716.39	37.70	113.11	188.52	19116.39	113.11
M150_2-1	2018-08-31T23:12:00	39.60322	-31.22822	100	2158.77	484.21	20.18	403.51	0.00	0.00	1291.23	0.00	20.18	0.00	20.18	3853.51	141.23	0.00	60.53	100.88	20.18	0.00	121.05	20.18	60.53	121.05	8917.54	121.05
M150_2-1	2018-08-31T23:12:00	39.60322	-31.22822	125	1185.57	213.40	23.71	260.82	23.71	0.00	474.23	0.00	23.71	0.00	23.71	592.78	0.00	0.00	0.00	0.00	0.00	0.00	118.56	0.00	47.42	47.42	3035.05	0.00
M150_14-1	2018-09-01T05:28:00	39.56938	-31.21753	20	1181.49	259.93	0.00	94.52	0.00	0.00	0.00	0.00	0.00	0.00	519.85	0.00	0.00	0.00	0.00	0.00	0.00	354.45	189.04	0.00	1228.75	47.26	3875.28	638.00
M150_14-1	2018-09-01T05:28:00	39.56938	-31.21753	40	3573.18	3112.83	0.00	328.82	0.00	0.00	131.53	0.00	21.92	0.00	284.98	0.00	0.00	87.69	0.00	0.00	0.00	591.88	109.61	0.00	1446.81	43.84	9755.00	87.69
M150_14-1	2018-09-01T05:28:00	39.56938	-31.21753	60	6440.00	10442.00	46.00	460.00	184.00	46.00	322.00	0.00	46.00	0.00	506.00	230.00	0.00	138.00	0.00	138.00	92.00	230.00	782.00	0.00	1840.00	92.00	22126.00	552.00
M150_14-1	2018-09-01T05:28:00	39.56938	-31.21753	80	4506.76	5781.08	217.57	559.46	186.49	0.00	1056.76	31.08	93.24	0.00	279.73	1616.22	124.32	0.00	93.24	341.89	124.32	124.32	683.78	0.00	963.51	279.73	17125.68	93.24
M150_14-1	2018-09-01T05:28:00	39.56938	-31.21753	100	2360.00	1120.00	0.00	340.00	20.00	0.00	1020.00	40.00	140.00	0.00	20.00	2980.00	80.00	20.00	80.00	180.00	0.00	0.00	340.00	20.00	20.00	140.00	8940.00	20.00
M150_51-1	2018-09-02T09:49:00	39.40503	-31.11727	20	3335.00	5175.00	28.75	57.50	0.00	28.75	0.00	28.75	0.00	0.00	575.00	0.00	0.00	28.75	0.00	0.00	28.75	920.00	431.25	0.00	2357.50	86.25	13081.25	575.00
M150_51-1	2018-09-02T09:49:00	39.40503	-31.11727	50	4922.00	8786.00	46.00	322.00	0.00	230.00	92.00	0.00	0.00	0.00	1242.00	0.00	0.00	184.00	0.00	0.00	46.00	1196.00	598.00	0.00	3450.00	230.00	21574.00	1242.00
M150_51-1	2018-09-02T09:49:00	39.40503	-31.11727	65	7602.78	15652.78	191.67	319.44	0.00	191.67	63.89	63.89	0.00	63.89	958.33	63.89	0.00	191.67	0.00	63.89	127.78	1022.22	958.33	0.00	2555.56	191.67	30283.33	766.67
M150_51-1	2018-09-02T09:49:00	39.40503	-31.11727	80	7411.11	13800.00	63.89	1086.11	255.56	0.00	1341.67	63.89	191.67	0.00	127.78	2044.44	255.56	0.00	0.00	766.67	447.22	127.78	766.67	0.00	638.89	447.22	29900.00	0.00
M150_51-1	2018-09-02T09:49:00	39.40503	-31.11727	100	3740.96	2272.29	83.13	692.77	83.13	27.71	1357.83	0.00	55.42	0.00	55.42	3546.99	83.13	27.71	83.13	83.13	0.00	0.00	360.24	27.71	387.95	138.55	13162.65	27.71
M150_51-1	2018-09-02T09:49:00	39.40503	-31.11727	125	2009.71	826.21	22.33	290.29	22.33	0.00	736.89	0.00	0.00	0.00	0.00	1049.51	22.33	0.00	22.33	22.33	0.00	0.00	66.99	0.00	22.33	22.33	5135.92	0.00
M150_71-1	2018-09-03T04:16:00	39.38955	-30.61193	10	2245.24	410.71	0.00	0.00	27.38	54.76	27.38	0.00	0.00	0.00	958.33	0.00	0.00	0.00	0.00	0.00	0.00	930.95	383.33	0.00	6352.38	383.33	11773.81	985.71
M150_71-1	2018-09-03T04:16:00	39.38955	-30.61193	40	8102.27	836.36	209.09	156.82	0.00	0.00	0.00	104.55	52.27	0.00	1097.73	52.27	0.00	0.00	0.00	0.00	522.73	1045.45	627.27	0.00	11081.82	52.27	23940.91	2038.64
M150_71-1	2018-09-03T04:16:00	39.38955	-30.61193	60	20535.71	1697.62	547.62	109.52	0.00	0.00	54.76	164.29	219.05	0.00	821.43	0.00	0.00	0.00	0.00	164.29	492.86	711.90	1314.29	0.00	1259.52	0.00	28147.62	54.76
M150_71-1	2018-09-03T04:16:00	39.38955	-30.61193	70	23870.27	2921.62	310.81	124.32	0.00	0.00	435.14	62.16	435.14	0.00	62.16	124.32	0.00	0.00	0.00	372.97	372.97	62.16	1989.19	0.00	124.32	62.16	31516.22	62.16
M150_71-1	2018-09-03T04:16:00	39.38955	-30.61193	80	14597.96	2159.18	469.39	234.69	140.82	46.94	1314.29	0.00	516.33	0.00	0.00	1548.98	0.00	0.00	46.94	187.76	328.57	0.00	1971.43	0.00	0.00	281.63	23891.84	0.00
M150_71-1	2018-09-03T04:16:00	39.38955	-30.61193	100	4046.30	787.96	149.07	340.74	63.89	0.00	873.15	0.00	42.59	21.30	63.89	3322.22	63.89	21.30	85.19	85.19	21.30	21.30	596.30	21.30	63.89	63.89	10754.63	85.19
M150_71-1	2018-09-03T04:16:00	39.38955	-30.61193	120	1223.40	146.81	48.94	73.40	0.00	0.00	489.36	0.00	0.00	0.00	0.00	856.38	48.94	0.00	48.94	24.47	0.00	0.00	97.87	0.00	0.00	97.87	3156.38	0.00
M150_87-1	2018-09-03T23:34:00	39.31745	-31.28510	40	5269.62	8210.13	203.80	203.80	0.00	0.00	29.11	87.34	0.00	0.00	203.80	0.00	0.00	0.00	29.11	0.00	145.57	58.23	931.65	0.00	553.16	29.11	15983.54	0.00
M150_87-1	2018-09-03T23:34:00	39.31745	-31.28510	60	9660.00	8464.00	414.00	46.00	46.00	0.00	506.00	0.00	230.00	0.00	138.00	276.00	0.00	46.00	0.00	0.00	46.00	138.00	1012.00	0.00	322.00	92.00	21482.00	92.00
M150_87-1	2018-09-03T23:34:00	39.31745	-31.28510	70	12650.00	10471.05	363.16	60.53	60.53	60.53	968.42	121.05	484.21	0.00	121.05	1089.47	0.00	0.00	0.00	302.63	60.53	0.00	1331.58	0.00	423.68	302.63	28871.05	302.63
M150_87-1	2018-09-03T23:34:00	39.31745	-31.28510	80	4062.34	4181.82	119.48	149.35	29.87	0.00	955.84	0.00	657.14	0.00	0.00	3255.84	89.61	0.00	29.87	627.27	268.83	0.00	507.79	0.00	29.87	179.22	15174.03	89.61
M150_87-1	2018-09-03T23:34:00	39.31745	-31.28510	90	1191.57	2078.31	0.00	83.13	0.00	0.00	1496.39	0.00	332.53	0.00	0.00	4877.11	166.27	27.71	27.71	304.82	387.95	0.00	304.82	0.00	27.71	27.71	11333.73	0.00
M150_87-1	2018-09-03T23:34:00	39.31745	-31.28510	100	960.00	460.00	80.00	300.00	400.00	0.00	780.00	0.00	40.00	0.00	40.00	2560.00	120.00	20.00	40.00	160.00	0.00	0.00	200.00	0.00	0.00	100.00	6260.00	0.00
M150_87-1	2018-09-03T23:34:00	39.31745	-31.28510	110	782.00	552.00	23.00	69.00	0.00	0.00	414.00	0.00	0.00	0.00	0.00	598.00	92.00	0.00	23.00	23.00	0.00	0.00	138.00	0.00	0.00	46.00	2760.00	0.00
M150_91-1	2018-09-04T07:32:00	39.27312	-31.33512	25	41.82	30.20	4.65	0.00	0.00	13.94	2.32	0.00	0.00	4.65	109.19	0.00	0.00	0.00	0.00	0.00	0.00	92.93	46.46	0.00	218.38	0.00	564.55	130.10
M150_91-1	2018-09-04T07:32:00	39.27312	-31.33512	60	4809.09	8238.18	250.91	41.82	0.00	83.64	0.00	0.00	41.82	0.00	627.27	0.00	0.00	0.00	0.00	41.82	125.45	543.64	1170.91	0.00	2007.27	125.45	18149.09	585.45
M150_91-1	2018-09-04T07:32:00	39.27312	-31.33512	80	26240.91	13590.91	418.18	104.55	104.55	104.55	313.64	209.09	836.36	0.00	104.55	0.00	0.00	0.00	0.00	940.91	522.73	0.00	1881.82	0.00	313.64	104.55	45895.45	104.55
M150_91-1	2018-09-04T07:32:00	39.27312	-31.33512	100	9125.81	2003.23	556.45	0.00	111.29	0.00	1891.94	74.19	556.45	0.00	0.00	2337.10	0.00	0.00	37.10	1261.29	37.10	0.00	853.23	0.00	0.00	74.19	18919.35	37.10
M150_91-1	2018-09-04T07:32:00	39.27312	-31.33512	125	3968.13	1010.99	101.10	101.10	454.95	0.00	505.49	50.55	126.37	0.00	0.00	3159.34	176.92	0.00	0.00	328.57	0.00	25.27	454.95	0.00	0.00	126.37	10615.38	0.00
M150_91-1	2018-09-04T07:32:00	39.27312	-31.33512	150	3573.21	739.29	164.29	41.07	41.07	0.00	246.43	20.54	0.00	0.00	0.00	205.36	0.00	20.54	20.54	20.54	0.00	20.54	164.29	0.00	0.00	41.07	5318.75	0.00
M150_94-1	2018-09-04T16:55:00	39.33443	-31.26780	20	2447.44	4835.90	58.97	58.97	0.00	58.97	0.00	0.00	0.00	0.00	589.74	0.00	0.00	0.00	0.00	0.00	0.00	412.82	442.31	0.00	3715.38	206.41	12856.41	796.15
M150_94-1	2018-09-04T16:55:00	39.33443	-31.26780	40	4039.74	5897.44	88.46	117.95	0.00	29.49	117.95	0.00	58.97	29.49	560.26	88.46	0.00	147.44	0.00	29.49	58.97	294.87	560.26	0.00	1032.05	88.46	13239.74	678.21
M150_94-1	2018-09-04T16:55:00	39.33443	-31.26780	60	11709.09	13068.18	261.36	418.18	104.55	0.00	1045.45	104.55	1097.73	0.00	0.00	522.73	104.55	52.27	0.00	313.64	261.36	0.00	1045.45	0.00	209.09	313.64	30631.82	104.55
M150_94-1	2018-09-04T16:55:00	39.33443	-31.26780	75	8970.00	9545.00	230.00	230.00	172.50	0.00	460.00	57.50	920.00	0.00	57.50	1495.00	0.00	57.50	115.00	862.50	517.50	0.00	402.50	0.00	172.50	172.50	24437.50	57.50
M150_94-1	2018-09-04T16:55:00	39.33443	-31.26780	100	1258.49	1323.58	0.00	108.49	43.40	0.00	1540.57	0.00	43.40	0.00	21.70	2278.30	65.09	0.00	43.40	65.09	86.79	0.00	216.98	21.70	21.70	43.40	7182.08	21.70
M150_94-1	2018-09-04T16:55:00	39.33443	-31.26780	125	1040.48	930.95	82.14	219.05	0.00	0.00	1204.76	0.00	54.76	0.00	0.00	2026.19	164.29	0.00	0.00	191.67	0.00	0.00	273.81	54.76	0.00	109.52	6407.14	27.38
M150_113-1	2018-09-05T10:47:00	37.99928	-29.28393	60	154.81	1194.23	0.00	66.35	0.00	0.00	0.00	0.00	66.35	22.12	1039.42	66.35	0.00	66.35	0.00	0.00	132.69	685.58	375.96	0.00	2587.50	0.00	6457.69	729.81
M150_113-1	2018-09-05T10:47:00	37.99928	-29.28393	85	455.45	683.17	0.00	0.00	0.00	22.77	0.00	0.00	22.77	0.00	751.49	91.09	0.00	91.09	0.00	0.00	387.13	455.45	227.72	0.00	2095.05	45.54	5328.71	409.90
M150_113-1	2018-09-05T10:47:00	37.99928	-29.28393	95	846.23	1366.98	21.70	43.40	0.00	0.00	238.68	21.70	86.79	21.70	889.62	108.49	21.70	65.09	0.00	108.49	368.87	282.08	433.96	0.00	1931.13	21.70	6878.30	824.53
M150_113-1	2018-09-05T10:47:00	37.99928	-29.28393	110	1061.54	729.81	0.00	22.12	22.12	0.00	663.46	0.00	265.38	0.00	221.15	1857.69	44.23	66.35	0.00	508.65	862.50	176.92	597.12	0.00	928.85	88.46	8116.35	176.92
M150_113-1	2018-09-05T10:47:00	37.99928	-29.28393	120	527.08	503.13	0.00	47.92	407.29	0.00	694.79	0.00	95.83	0.00	47.92	5103.13	119.79	0.00	23.96	143.75	527.08	23.96	551.04	23.96	575.00	71.88	9487.50	23.96
M150_113-1	2018-09-05T10:47:00	37.99928	-29.28393	140	209.09	209.09	0.00	0.00	20.91	20.91	773.64	0.00	41.82	0.00	41.82	4119.09	313.64	20.91	0.00	83.64	250.91	20.91	313.64	41.82	104.55	62.73	6649.09	62.73
M150_139-1	2018-09-06T01:30:00	37.90573	-29.06097	20	116.16	209.09	0.00	0.00	0.00	92.93	23.23	0.00	0.00	46.46	998.99	23.23	0.00	23.23	0.00	0.00	23.23	1161.62	278.79	0.00	2462.63	23.23	5482.83	766.67
M150_139-1	2018-09-06T01:30:00	37.90573	-29.06097	40	135.29	135.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.55	0.00	45.10	157.84	0.00	1127.45	0.00	1623.53	0.00
M150_139-1	2018-09-06T01:30:00	37.90573	-29.06097	65	665.06	6345.78	27.71	55.42	0.00	83.13	0.00	27.71	27.71	0.00	665.06	0.00	0.00	0.00	0.00	83.13	332.53	415.66	415.66	0.00	2383.13	27.71	11583.13	665.06
M150_139-1	2018-09-06T01:30:00	37.90573	-29.06097	80	988.79	6405.61	85.98	21.50	21.50	0.00	386.92	21.50	236.45	0.00	171.96	1203.74	42.99	0.00	0.00	1268.22	365.42	0.00	279.44	0.00	515.89	85.98	12144.86	150.47
M150_139-1	2018-09-06T01:30:00	37.90573	-29.06097	100	700.95	1139.05	0.00	21.90	0.00	0.00	350.48	0.00	43.81	0.00	0.00	3767.62	43.81	0.00	0.00	109.52	87.62	0.00	65.71	0.00	43.81	131.43	6505.71	0.00
M150_139-1	2018-09-06T01:30:00	37.90573	-29.06097	125	113.86	182.18	0.00	45.54	22.77	0.00	227.72	0.00	0.00	0.00	0.00	3324.75	273.27	0.00	22.77	0.00	22.77	0.00	113.86	91.09	22.77	45.54	4508.91	45.54
M150_139-1	2018-09-06T01:30:00	37.90573	-29.06097	140	77.31	19.33	0.00	38.66	0.00	0.00	19.33	0.00	0.00	0.00	0.00	1159.66	231.93	0.00	0.00	0.00	0.00	0.00	19.33	19.33	19.33	19.33	1623.53	0.00
M150_143-1	2018-09-06T11:04:00	37.92900	-29.12207	20	304.13	152.07	19.01	0.00	0.00	114.05	0.00	0.00	0.00	95.04	1102.48	0.00	0.00	19.01	0.00	0.00	0.00	1178.51	190.08	0.00	2737.19	57.02	5968.60	950.41
M150_143-1	2018-09-06T11:04:00	37.92900	-29.12207	50	570.25	152.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	133.06	0.00	0.00	0.00	0.00	0.00	0.00	76.03	114.05	0.00	798.35	0.00	1843.80	76.03
M150_143-1	2018-09-06T11:04:00	37.92900	-29.12207	70	638.89	3471.30	42.59	0.00	0.00	21.30	0.00	21.30	42.59	21.30	724.07	0.00	0.00	21.30	0.00	0.00	234.26	447.22	362.04	0.00	2108.33	42.59	8262.96	894.44
M150_143-1	2018-09-06T11:04:00	37.92900	-29.12207	90	1396.43	5072.32	61.61	184.82	20.54	20.54	883.04	20.54	184.82	20.54	123.21	3265.18	20.54	61.61	0.00	164.29	451.79	41.07	390.18	0.00	410.71	102.68	12896.43	205.36
M150_143-1	2018-09-06T11:04:00	37.92900	-29.12207	100	1052.13	2373.40	24.47	122.34	0.00	0.00	734.04	0.00	122.34	0.00	24.47	5260.64	97.87	0.00	48.94	220.21	97.87	0.00	195.74	24.47	24.47	122.34	10545.74	73.40
M150_143-1	2018-09-06T11:04:00	37.92900	-29.12207	120	432.48	373.50	19.66	137.61	0.00	0.00	491.45	0.00	0.00	0.00	0.00	4658.97	216.24	0.00	78.63	58.97	0.00	0.00	216.24	78.63	19.66	39.32	6821.37	39.32
M150_155-1	2018-09-06T17:00:00	38.01735	-29.32758	25	608.82	405.88	0.00	0.00	0.00	22.55	0.00	0.00	0.00	0.00	315.69	0.00	0.00	0.00	0.00	0.00	0.00	405.88	428.43	0.00	1916.67	45.10	4171.57	338.24
M150_155-1	2018-09-06T17:00:00	38.01735	-29.32758	55	456.03	2577.59	19.83	0.00	0.00	0.00	19.83	0.00	118.97	0.00	1110.34	0.00	0.00	79.31	0.00	19.83	356.90	515.52	634.48	0.00	5115.52	19.83	11083.62	594.83
M150_155-1	2018-09-06T17:00:00	38.01735	-29.32758	65	1833.33	3200.00	66.67	0.00	0.00	133.33	100.00	33.33	233.33	0.00	2000.00	66.67	0.00	33.33	0.00	66.67	600.00	1000.00	1166.67	0.00	4933.33	33.33	15533.33	1066.67
M150_155-1	2018-09-06T17:00:00	38.01735	-29.32758	75	5897.44	11617.95	117.95	0.00	58.97	117.95	1179.49	0.00	943.59	0.00	1651.28	1887.18	58.97	58.97	58.97	1474.36	412.82	117.95	1415.38	0.00	2064.10	117.95	29251.28	471.79
M150_155-1	2018-09-06T17:00:00	38.01735	-29.32758	100	976.71	472.60	31.51	0.00	504.11	0.00	1323.29	0.00	126.03	0.00	31.51	8695.89	504.11	0.00	0.00	94.52	189.04	0.00	315.07	63.01	31.51	157.53	13516.44	0.00
M150_155-1	2018-09-06T17:00:00	38.01735	-29.32758	125	85.98	214.95	0.00	0.00	0.00	0.00	300.93	0.00	21.50	0.00	0.00	5180.37	429.91	0.00	21.50	85.98	21.50	0.00	236.45	21.50	21.50	21.50	6663.55	21.50
M150_165-1	2018-09-07T08:11:00	38.02437	-29.34167	20	844.04	211.01	21.10	21.10	0.00	42.20	0.00	21.10	0.00	63.30	569.72	0.00	0.00	0.00	0.00	21.10	0.00	506.42	485.32	0.00	2679.82	21.10	5528.44	590.83
M150_165-1	2018-09-07T08:11:00	38.02437	-29.34167	40	4103.92	1037.25	90.20	0.00	0.00	0.00	0.00	0.00	22.55	0.00	901.96	0.00	0.00	0.00	0.00	0.00	360.78	924.51	541.18	0.00	3833.33	0.00	11815.69	1037.25
M150_165-1	2018-09-07T08:11:00	38.02437	-29.34167	60	4570.89	2765.82	58.23	58.23	58.23	87.34	1135.44	29.11	524.05	0.00	436.71	931.65	145.57	58.23	0.00	698.73	1048.10	174.68	1077.22	0.00	1543.04	116.46	15517.72	87.34
M150_165-1	2018-09-07T08:11:00	38.02437	-29.34167	100	1866.04	954.72	43.40	65.09	86.79	0.00	954.72	0.00	65.09	0.00	21.70	4882.08	238.68	0.00	0.00	130.19	86.79	21.70	347.17	65.09	151.89	43.40	10024.53	173.58
M150_165-1	2018-09-07T08:11:00	38.02437	-29.34167	125	253.00	207.00	0.00	23.00	0.00	0.00	690.00	0.00	23.00	0.00	0.00	5037.00	414.00	69.00	23.00	23.00	46.00	0.00	345.00	69.00	23.00	0.00	7337.00	115.00
M150_165-1	2018-09-07T08:11:00	38.02437	-29.34167	150	82.14	123.21	20.54	20.54	0.00	0.00	390.18	0.00	0.00	0.00	0.00	2731.25	308.04	0.00	0.00	41.07	0.00	0.00	184.82	61.61	20.54	0.00	4004.46	0.00
M150_169-1	2018-09-07T11:38:00	38.04067	-29.37888	40	2127.50	345.00	0.00	0.00	0.00	0.00	0.00	19.17	0.00	0.00	479.17	0.00	0.00	0.00	0.00	0.00	76.67	670.83	383.33	0.00	2625.83	0.00	6727.50	287.50
M150_169-1	2018-09-07T11:38:00	38.04067	-29.37888	60	10423.40	5823.40	293.62	0.00	48.94	0.00	0.00	0.00	48.94	0.00	489.36	0.00	0.00	48.94	0.00	0.00	293.62	636.17	1859.57	0.00	2104.26	0.00	22119.15	97.87
M150_169-1	2018-09-07T11:38:00	38.04067	-29.37888	70	15577.27	4704.55	365.91	0.00	0.00	52.27	313.64	0.00	209.09	0.00	104.55	1045.45	52.27	52.27	0.00	365.91	470.45	261.36	1568.18	0.00	1306.82	156.82	26659.09	52.27
M150_169-1	2018-09-07T11:38:00	38.04070	-29.37888	90	3510.53	1654.39	80.70	201.75	685.96	40.35	1533.33	0.00	121.05	0.00	40.35	8352.63	121.05	0.00	0.00	242.11	766.67	0.00	282.46	0.00	40.35	80.70	17754.39	0.00
M150_169-1	2018-09-07T11:38:00	38.04070	-29.37888	125	2596.04	546.53	45.54	273.27	364.36	0.00	797.03	22.77	0.00	0.00	0.00	4508.91	68.32	0.00	45.54	113.86	22.77	0.00	273.27	22.77	0.00	68.32	9769.31	0.00
M150_171-1	2018-09-07T14:10:00	38.06202	-29.42582	20	709.35	494.39	0.00	0.00	0.00	64.49	0.00	42.99	0.00	0.00	816.82	21.50	0.00	42.99	0.00	0.00	21.50	666.36	365.42	0.00	4320.56	85.98	7652.34	644.86
M150_171-1	2018-09-07T14:10:00	38.06202	-29.42582	50	6616.05	4316.05	198.77	28.40	0.00	56.79	0.00	28.40	0.00	0.00	312.35	28.40	0.00	28.40	0.00	0.00	340.74	993.83	1249.38	0.00	3038.27	85.19	17377.78	511.11
M150_171-1	2018-09-07T14:10:00	38.06202	-29.42582	65	14292.86	2135.71	230.00	65.71	0.00	65.71	131.43	65.71	65.71	0.00	65.71	0.00	0.00	0.00	0.00	0.00	164.29	230.00	1445.71	0.00	722.86	65.71	19845.71	197.14
M150_171-1	2018-09-07T14:10:00	38.06202	-29.42582	80	23940.91	5384.09	418.18	313.64	0.00	0.00	836.36	52.27	313.64	0.00	0.00	156.82	0.00	0.00	52.27	575.00	365.91	52.27	1463.64	0.00	313.64	52.27	34290.91	0.00
M150_171-1	2018-09-07T14:10:00	38.06202	-29.42582	100	9226.14	1515.91	78.41	130.68	26.14	0.00	575.00	0.00	78.41	0.00	26.14	2169.32	0.00	0.00	78.41	235.23	26.14	0.00	679.55	0.00	26.14	130.68	15054.55	0.00
M150_171-1	2018-09-07T14:10:00	38.06202	-29.42582	120	3975.00	550.00	75.00	50.00	25.00	0.00	900.00	0.00	25.00	0.00	0.00	1725.00	50.00	0.00	50.00	125.00	50.00	0.00	300.00	25.00	25.00	50.00	8000.00	75.00
M150_179-1	2018-09-08T10:33:00	38.01110	-29.29503	20	663.06	497.30	0.00	0.00	0.00	62.16	41.44	0.00	20.72	0.00	1388.29	0.00	20.72	41.44	0.00	0.00	0.00	1201.80	455.86	0.00	4703.60	62.16	9158.56	1574.77
M150_179-1	2018-09-08T10:33:00	38.01110	-29.29503	40	988.28	610.94	71.88	0.00	0.00	143.75	0.00	17.97	17.97	0.00	1275.78	0.00	0.00	53.91	0.00	0.00	71.88	736.72	503.13	0.00	4905.47	0.00	9415.63	1185.94
M150_179-1	2018-09-08T10:33:00	38.01110	-29.29503	60	809.60	2447.20	0.00	0.00	0.00	0.00	18.40	0.00	110.40	0.00	1784.80	18.40	0.00	55.20	0.00	18.40	478.40	588.80	662.40	0.00	4416.00	18.40	11426.40	1508.80
M150_179-1	2018-09-08T10:33:00	38.01110	-29.29503	75	1688.30	1810.64	73.40	24.47	0.00	24.47	1174.47	0.00	269.15	0.00	489.36	2618.09	220.21	48.94	0.00	660.64	489.36	195.74	929.79	24.47	1443.62	73.40	12307.45	415.96
M150_179-1	2018-09-08T10:33:00	38.01110	-29.29503	100	591.43	547.62	0.00	21.90	0.00	0.00	460.00	0.00	43.81	21.90	43.81	4424.76	153.33	0.00	21.90	197.14	175.24	0.00	175.24	21.90	87.62	43.81	7053.33	131.43
M150_179-1	2018-09-08T10:33:00	38.01110	-29.29503	125	522.73	313.64	20.91	62.73	439.09	0.00	627.27	0.00	0.00	0.00	41.82	4495.45	355.45	20.91	20.91	0.00	146.36	0.00	209.09	20.91	125.45	20.91	7610.91	125.45
M150_203-1	2018-09-08T22:13:00	38.02987	-29.28187	20	504.39	383.33	0.00	0.00	0.00	60.53	0.00	20.18	0.00	40.35	1150.00	0.00	0.00	20.18	0.00	0.00	0.00	564.91	524.56	0.00	3228.07	20.18	6536.84	887.72
M150_203-1	2018-09-08T22:13:00	38.02987	-29.28187	40	2570.59	2074.51	67.65	0.00	0.00	45.10	45.10	22.55	90.20	22.55	1420.59	22.55	0.00	22.55	22.55	22.55	360.78	699.02	1014.71	0.00	4329.41	45.10	12920.59	1150.00
M150_203-1	2018-09-08T22:13:00	38.02987	-29.28187	55	1533.33	2765.48	82.14	0.00	0.00	109.52	684.52	0.00	273.81	27.38	1204.76	410.71	27.38	109.52	0.00	355.95	520.24	383.33	1067.86	0.00	2902.38	27.38	12485.71	1314.29
M150_203-1	2018-09-08T22:13:00	38.02987	-29.28187	80	2327.38	2875.00	54.76	0.00	328.57	27.38	1560.71	0.00	246.43	0.00	164.29	3860.71	164.29	82.14	0.00	711.90	575.00	27.38	575.00	0.00	410.71	27.38	14046.43	246.43
M150_203-1	2018-09-08T22:13:00	38.02987	-29.28187	100	287.50	287.50	0.00	0.00	44.23	22.12	862.50	0.00	66.35	44.23	0.00	5197.12	265.38	22.12	44.23	88.46	88.46	22.12	265.38	44.23	22.12	44.23	7762.50	66.35
M150_203-1	2018-09-08T22:13:00	38.02987	-29.28187	120	266.96	102.68	0.00	20.54	0.00	0.00	472.32	0.00	0.00	0.00	0.00	3963.39	328.57	0.00	0.00	61.61	0.00	0.00	225.89	20.54	0.00	41.07	5503.57	123.21
M150_211-1	2018-09-09T02:50:00	37.99587	-29.30505	20	345.00	69.00	0.00	0.00	0.00	0.00	0.00	46.00	0.00	46.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	23.00	253.00	0.00	1955.00	115.00	2875.00	0.00
